journal_id,name,institution,sinta_url,accreditation,subject_area,p_issn,e_issn,link_google_scholar,link_garuda,link_website,impact_factor,total_citations,gs_citations_all,gs_citations_since_2020,gs_h_index_all,gs_h_index_since_2020,gs_i10_index_all,gs_i10_index_since_2020
587,Journal of Islamic Studies and Humanities,PASCASARJANA UIN WALISONGO SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/587,Sinta 5,"Humanities, Art, Religion",2527838,2527838,https://scholar.google.co.id/citations?user=eoVhvxEAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8648,http://journal.walisongo.ac.id/index.php/JISH,0.0,293.0,293.0,274.0,6.0,6.0,5.0,5.0
588,Literasi : Jurnal Bahasa dan Sastra Indonesia serta Pembelajarannya,PROGRAM STUDI PENDIDIKAN BAHASA INDONESIA FAKLUTAS KEGURUAN DAN ILMU PENDIDIKAN UNIVERSITAS GALUH,https://sinta.kemdikbud.go.id/journals/profile/588,Sinta 5,Education,20874006,25793462,https://scholar.google.co.id/citations?user=9D9jGSgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14878,https://jurnal.unigal.ac.id/index.php/literasi/issue/archive,6.11321,5115.0,5115.0,4948.0,38.0,37.0,103.0,101.0
589,METIK JURNAL,LP3M UNIVERSITAS MULIA,https://sinta.kemdikbud.go.id/journals/profile/589,Sinta 3,Science,24429562,25801503,https://scholar.google.co.id/citations?user=SqMZyqAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/15408,https://journal.universitasmulia.ac.id/index.php/metik,2.97778,585.0,585.0,562.0,11.0,11.0,16.0,15.0
590,Fashion and Fashion Education Journal,"JURUSAN TEKNOLOGI JASA DAN PRODUKSI, FT, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/590,Sinta 5,"Humanities, Education, Art",22526803,22526803,https://scholar.google.co.id/citations?user=35j0UUIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9947,http://journal.unnes.ac.id/sju/index.php/ffe,0.0,12.0,12.0,11.0,2.0,2.0,0.0,0.0
591,Jurnal Jarkom,PRODI INFORMATIKA - UNIVERSITAS AKPRIND INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/591,Sinta 5,Education,,23386312,https://scholar.google.co.id/citations?user=TeF7IHwAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6284,https://ejournal.akprind.ac.id/index.php/jarkom,0.809524,890.0,890.0,664.0,12.0,10.0,20.0,11.0
592,Jurnal Farmasi Sains dan Praktis,UNIVERSITAS MUHAMMADIYAH MAGELANG,https://sinta.kemdikbud.go.id/journals/profile/592,Sinta 3,"Health, Science",25499068,25794558,https://scholar.google.co.id/citations?user=MY0a9PsAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/26717,http://journal.ummgl.ac.id/index.php/pharmacy/issue/archive,2.40625,1384.0,1384.0,1342.0,18.0,18.0,34.0,34.0
593,Journal of Earth Energy Engineering,UIR PRESS,https://sinta.kemdikbud.go.id/journals/profile/593,Sinta 3,"Science, Engineering",25409352,25409352,https://scholar.google.co.id/citations?user=waIUYzUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10100,http://journal.uir.ac.id/index.php/JEEE/,0.631579,537.0,537.0,515.0,15.0,14.0,19.0,17.0
594,Jurnal Ilmiah Ekonomi Islam,LPPM STIE AAS SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/594,Sinta 3,"Economy, Social",25796534,24776157,https://scholar.google.co.id/citations?user=xqNEqK4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10171,http://www.jurnal.stie-aas.ac.id/index.php/jei/,6.31586,37372.0,37372.0,34253.0,69.0,68.0,583.0,573.0
595,Joyful Learning Journal,"JURUSAN PENDIDIKAN GURU SEKOLAH DASAR, FIP, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/595,Sinta 5,Education,22526366,22526366,https://scholar.google.co.id/citations?user=rJcfSjcAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14845,http://journal.unnes.ac.id/sju/index.php/jlj,0.0,279.0,279.0,250.0,10.0,10.0,10.0,10.0
596,"Rainbow : Journal of Literature, Linguistics and Culture Studies","JURUSAN PENDIDIKAN DAN BAHASA INGGRIS, FAKULTAS BAHASA DAN SENI UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/596,Sinta 3,Education,22526323,22526323,https://scholar.google.co.id/citations?user=T9VDulgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14899,http://journal.unnes.ac.id/sju/index.php/rainbow,0.0,205.0,205.0,198.0,7.0,7.0,5.0,5.0
597,Scaffolding,"JURUSAN TEKNIK SIPIL, FT, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/597,Sinta 5,Education,2252682,2252682,https://scholar.google.co.id/citations?user=VpvWpxIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/15030,http://journal.unnes.ac.id/sju/index.php/scaffolding,0.0,25.0,25.0,21.0,3.0,2.0,1.0,1.0
598,Phenomenon: jurnal pendidikan MIPA,FAKULTAS SAINTEK UIN WALISONGO,https://sinta.kemdikbud.go.id/journals/profile/598,Sinta 2,"Science, Education",20887868,25025708,#!,#!,https://journal.walisongo.ac.id/index.php/Phenomenon,2.0,2437.0,2437.0,2242.0,23.0,23.0,74.0,69.0
599,Jurnal Ilmiah Ekonomi dan Bisnis,UNIVERSITAS LANCANG KUNING,https://sinta.kemdikbud.go.id/journals/profile/599,Sinta 4,,18299822,24429813,https://scholar.google.co.id/citations?user=CztNoeoAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9876,https://journal.unilak.ac.id/index.php/JIEB,2.0,1756.0,1756.0,1617.0,21.0,21.0,33.0,33.0
600,Information Management For Educators And Professionals (IMBI),PENELITIAN DAN PENGABDIAN UNIVERSITAS BINA INSANI,https://sinta.kemdikbud.go.id/journals/profile/600,Sinta 5,"Science, Education, Engineering",,25483331,https://scholar.google.co.id/citations?user=d_9-a7IAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11043,http://ejournal-binainsani.ac.id/index.php/IMBI,2.95312,1411.0,1411.0,1318.0,18.0,16.0,34.0,33.0
601,Healthy Tadulako Journal (Jurnal Kesehatan Tadulako),UNIVERSITAS TADULAKO,https://sinta.kemdikbud.go.id/journals/profile/601,Sinta 4,Health,24078441,25020749,https://scholar.google.co.id/citations?user=RvuKkXEAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/24272,https://jurnal.fk.untad.ac.id/index.php/htj/index,1.94231,2081.0,2081.0,1973.0,20.0,19.0,46.0,42.0
602,"Journal of Culture, Arts, Literature, and Linguistics (CaLLs)",UNIVERSITAS MULAWARMAN,https://sinta.kemdikbud.go.id/journals/profile/602,Sinta 4,"Education, Social",2460674,25497707,https://scholar.google.co.id/citations?user=sub7e4kAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10645,http://e-journals.unmul.ac.id/index.php/CALLS,2.7,580.0,580.0,564.0,12.0,12.0,18.0,18.0
603,Vision: Journal for Language and Foreign Language Learning,UNIVERSITAS ISLAM NEGERI WALISONGO SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/603,Sinta 2,"Humanities, Art",27459667,25414399,https://scholar.google.co.id/citations?user=W6ZSDj0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8653,http://journal.walisongo.ac.id/index.php/vision/issue/archive,1.0,1119.0,1119.0,1060.0,18.0,18.0,30.0,28.0
604,Li Falah: Jurnal Studi Ekonomi dan Bisnis Islam,INSTITUT AGAMA ISLAM NEGERI KENDARI,https://sinta.kemdikbud.go.id/journals/profile/604,Sinta 4,Economy,25416545,25496085,https://scholar.google.co.id/citations?user=lJZj3IYAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10734,http://ejournal.iainkendari.ac.id/index.php/lifalah/index,3.375,1953.0,1953.0,1888.0,22.0,22.0,47.0,45.0
605,JURNAL SELAT,PROGRAM STUDI ILMU HUKUM FAKULTAS ILMU SOSIAL DAN ILMU POLITIK UNIVERSITAS MARITIM RAJA ALI HAJI,https://sinta.kemdikbud.go.id/journals/profile/605,Sinta 4,Social,23548649,25795767,https://scholar.google.co.id/citations?user=Q0iU3GcAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10756,http://ojs.umrah.ac.id/index.php/selat,3.66667,1470.0,1470.0,1400.0,17.0,16.0,35.0,33.0
606,Journal Information System Development (ISD),UNIVERSITAS PELITA HARAPAN MEDAN,https://sinta.kemdikbud.go.id/journals/profile/606,Sinta 5,Science,2477863,25285114,https://scholar.google.co.id/citations?user=UaiInPYAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/12134,https://ejournal.medan.uph.edu/index.php/isd,4.875,985.0,985.0,935.0,15.0,15.0,22.0,21.0
607,Jurnal Kedokteran dan Kesehatan,FKK UMJ PRESS,https://sinta.kemdikbud.go.id/journals/profile/607,Sinta 4,"Health, Science",02163942,25496883,https://scholar.google.co.id/citations?user=xJxRDvMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11300,https://jurnal.umj.ac.id/index.php?journal=kedokteran-dan-kesehatan,6.34694,3057.0,3057.0,2990.0,28.0,28.0,75.0,73.0
608,Insignia:  Journal of International Relations,"LABORATORIUM JURUSAN HUBUNGAN INTERNASIONAL, FAKULTAS ILMU SOSIAL DAN ILMU POLITIK, UNIVERSITAS JENDERAL SOEDIRMAN",https://sinta.kemdikbud.go.id/journals/profile/608,Sinta 5,"Humanities, Art",20891962,25979868,#!,https://garuda.kemdikbud.go.id/journal/view/5396,http://jos.unsoed.ac.id/index.php/insignia,3.61905,408.0,408.0,396.0,10.0,10.0,11.0,11.0
609,Edu-sains,PRODI MAGISTER PENDIDIKAN IPA PROGRAM PASCASARJANA UNIVERSITAS JAMBI,https://sinta.kemdikbud.go.id/journals/profile/609,Sinta 6,Education,25032275,25032275,#!,https://garuda.kemdikbud.go.id/journal/view/871,http://online-journal.unja.ac.id/index.php/edusains/index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,Pelangi Pendidikan,UNIVERSITAS NEGERI MEDAN,https://sinta.kemdikbud.go.id/journals/profile/610,Sinta 6,Education,08546401,24077461,https://scholar.google.co.id/citations?user=5nLAvikAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5731,http://jurnal.unimed.ac.id/2012/index.php/pelangi,0.0,29.0,29.0,10.0,3.0,2.0,2.0,0.0
611,Jurnal Pendidikan Kesehatan,POLTEKKES KEMENKES MALANG,https://sinta.kemdikbud.go.id/journals/profile/611,Sinta 6,,23014024,24427993,https://scholar.google.co.id/citations?user=mMHsNHsAAAAJ&hl=en,#!,http://jurnal.poltekkes-malang.ac.id,1.77273,632.0,632.0,615.0,14.0,13.0,21.0,21.0
612,Al-Riwayah : Jurnal Kependidikan,INSTITUT AGAMA ISLAM NEGERI SORONG,https://sinta.kemdikbud.go.id/journals/profile/612,Sinta 4,Social,19792549,24610461,https://scholar.google.co.id/citations?user=smTtSv0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/21922,https://e-jurnal.iainsorong.ac.id/index.php/Al-Riwayah,9.28,1047.0,1047.0,914.0,12.0,12.0,18.0,17.0
613,Jurnal Ilmu Manajemen,UNIVERSITAS NEGERI YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/613,Sinta 4,Science,16837910,25490206,https://scholar.google.co.id/citations?user=EqXP2fMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/472,https://journal.uny.ac.id/index.php/jim,8.8,2319.0,2319.0,2267.0,23.0,22.0,37.0,36.0
614,JURNAL WACANA KESEHATAN,UNIVERSITAS DHARMA WACANA,https://sinta.kemdikbud.go.id/journals/profile/614,Sinta 5,,20885776,25416251,#!,https://garuda.kemdikbud.go.id/journal/view/11253,http://jurnal.akperdharmawacana.ac.id/index.php/wacana,0.821429,89.0,89.0,88.0,5.0,5.0,3.0,3.0
615,Jurnal Kedokteran YARSI,UNIVERSITAS YARSI,https://sinta.kemdikbud.go.id/journals/profile/615,Sinta 6,Health,08541159,24609382,https://scholar.google.co.id/citations?user=_26BAdIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14924,http://academicjournal.yarsi.ac.id/index.php/jurnal-fk-yarsi/index,0.0,819.0,819.0,671.0,14.0,13.0,27.0,19.0
616,HISTORIA : Jurnal Program Studi Pendidikan Sejarah,UNIVERSITAS MUHAMMADIYAH METRO,https://sinta.kemdikbud.go.id/journals/profile/616,Sinta 4,Social,23374713,24428728,https://scholar.google.co.id/citations?user=2VqdXYEAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/28966,http://ojs.fkip.ummetro.ac.id/index.php/sejarah,0.885714,2301.0,2301.0,2110.0,19.0,18.0,37.0,35.0
617,MUDARRISA: Jurnal Kajian Pendidikan Islam,IAIN SALATIGA,https://sinta.kemdikbud.go.id/journals/profile/617,Sinta 2,"Education, Social",20852061,25413457,#!,https://garuda.kemdikbud.go.id/journal/view/9583,https://ejournal.uinsalatiga.ac.id/index.php/mudarrisa,0.0,443.0,443.0,417.0,13.0,13.0,17.0,17.0
618,"JURNAL LENTERA : Kajian Keagamaan, Keilmuan dan Teknologi",STAI MIFTAHUL ULA NGANJUK,https://sinta.kemdikbud.go.id/journals/profile/618,Sinta 6,Social,16936922,25407767,#!,https://garuda.kemdikbud.go.id/journal/view/10717,http://ejournal.staimnglawak.ac.id/index.php/lentera/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,JURNAL LENTERA PENDIDIKAN PUSAT PENELITIAN LPPM UM METRO,UNIVERSITAS MUHAMMADIYAH METRO,https://sinta.kemdikbud.go.id/journals/profile/619,Sinta 6,Education,25278436,25412922,https://scholar.google.co.id/citations?user=7EcW8m4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14926,https://ojs.ummetro.ac.id/index.php/lentera,1.41111,2652.0,2652.0,2404.0,24.0,23.0,51.0,49.0
620,Jurnal Kimia Mulawarman,UNIVERSITAS MULAWARMAN,https://sinta.kemdikbud.go.id/journals/profile/620,Sinta 4,Science,16935616,24769258,https://scholar.google.co.id/citations?user=x0JLWdMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9167,http://jurnal.kimia.fmipa.unmul.ac.id/index.php/JKM,0.90625,1641.0,1641.0,1351.0,21.0,18.0,46.0,35.0
621,Jurnal Algoritma,INSTITUT TEKNOLOGI GARUT,https://sinta.kemdikbud.go.id/journals/profile/621,Sinta 3,Science,14123622,23027339,https://scholar.google.co.id/citations?user=Y8EnXb8AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/25684,https://jurnal.itg.ac.id/index.php/algoritma,7.80272,7186.0,7186.0,5882.0,36.0,30.0,192.0,158.0
622,Bioma : Jurnal Ilmiah Biologi,PROGRAM STUDI PENDIDIKAN BIOLOGI FPMIPATI UNIVERSITAS PGRI SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/622,Sinta 3,"Education, Agriculture",20865481,25499890,https://scholar.google.co.id/citations?user=TUb8f4wAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9761,http://journal.upgris.ac.id/index.php/bioma,11.0,1279.0,1279.0,1173.0,15.0,14.0,34.0,33.0
623,Law and Justice,FAKULTAS HUKUM UNIVERSITAS MUHAMMADIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/623,Sinta 4,,,25498282,https://scholar.google.co.id/citations?user=sIJSEZUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9531,http://journals.ums.ac.id/index.php/laj/index,3.05263,1679.0,1679.0,1628.0,20.0,20.0,29.0,29.0
624,JURNAL EDUKASI KULTURA,UNIMED PRESS,https://sinta.kemdikbud.go.id/journals/profile/624,Sinta 6,,24078409,24078409,https://scholar.google.co.id/citations?user=q2QS2t4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7302,http://jurnal.unimed.ac.id/2012/index.php/kultura,0.0,460.0,460.0,440.0,10.0,10.0,12.0,11.0
625,Khazanah Pendidikan,UNIVERSITAS MUHAMMADIYAH PURWOKERTO,https://sinta.kemdikbud.go.id/journals/profile/625,Sinta 6,Education,19796668,28071379,https://scholar.google.co.id/citations?user=WPm0AxEAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7660,https://jurnalnasional.ump.ac.id/index.php/khazanah,4.15934,2268.0,2268.0,2143.0,23.0,22.0,53.0,53.0
626,Psikologi Konseling: Jurnal Kajian Psikologi dan Konseling,UNIVERSITAS NEGERI MEDAN,https://sinta.kemdikbud.go.id/journals/profile/626,Sinta 5,,20858086,25027190,https://scholar.google.co.id/citations?user=9mcEEfQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/15234,https://jurnal.unimed.ac.id/2012/index.php/Konseling,3.21739,1325.0,1325.0,1196.0,21.0,18.0,40.0,40.0
627,Jurnal Karya Pendidikan Matematika,PROGRAM STUDI PENDIDIKAN MATEMATIKA UNIVERSITAS UNIVERSITAS MUHAMMADIYAH SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/627,Sinta 4,Education,23392444,25498401,https://scholar.google.co.id/citations?user=uz5J4k4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6071,http://jurnal.unimus.ac.id/index.php/JPMat/index,0.0,873.0,873.0,824.0,13.0,13.0,20.0,16.0
628,Journal of Indonesian History,"JURUSAN SEJARAH, FAKULTAS ILMU SOSIAL, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/628,Sinta 6,"Humanities, Art",25490370,25490370,https://scholar.google.co.id/citations?user=hu1fYHAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9963,http://journal.unnes.ac.id/sju/index.php/jih,0.0,151.0,151.0,124.0,7.0,6.0,4.0,3.0
629,Monex: Journal of Accounting Research,POLITEKNIK HARAPAN BERSAMA TEGAL,https://sinta.kemdikbud.go.id/journals/profile/629,Sinta 4,Economy,20895321,25495046,https://scholar.google.co.id/citations?user=N0hSKX0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9481,http://ejournal.poltektegal.ac.id/index.php/monex,4.61111,1267.0,1267.0,1210.0,19.0,18.0,38.0,37.0
630,Harmony : Jurnal Pembelajaran IPS dan PKN,UNIVERSITAS NEGERI SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/630,Sinta 6,Social,25484621,25484648,https://scholar.google.co.id/citations?user=b3G-fFgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14930,https://journal.unnes.ac.id/sju/index.php/harmony,0.0,1112.0,1112.0,1088.0,15.0,15.0,28.0,28.0
631,SIPIL SAINS,PROGRAM STUDI TEKNIK SIPIL UNIVERSITAS KHAIRUN,https://sinta.kemdikbud.go.id/journals/profile/631,Sinta 6,Engineering,20882076,25490834,https://scholar.google.co.id/citations?user=X39-9Z0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9590,http://ejournal.unkhair.ac.id/index.php/sipils,1.65532,13184.0,13184.0,12173.0,41.0,39.0,223.0,198.0
632,,,https://sinta.kemdikbud.go.id/journals/profile/632,,,,,,,,,,,,,,,
633,Competitive Jurnal Akuntansi dan Keuangan,"PROGRAM S1 AKUNTANSI FAKULTAS EKONOMI DAN BISNIS, UNIVERSITAS MUHAMMADIYAH TANGERANG",https://sinta.kemdikbud.go.id/journals/profile/633,Sinta 4,Economy,2615255,2549791,https://scholar.google.co.id/citations?user=_S53c4EAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14925,http://jurnal.umt.ac.id/index.php/competitive,5.17857,3219.0,3219.0,3030.0,27.0,26.0,59.0,59.0
634,IMJ (Indonesian Midwifery Journal),UNIVERISTAS MUHAMMADIYAH TANGERANG,https://sinta.kemdikbud.go.id/journals/profile/634,Sinta 6,Health,,25803093,https://scholar.google.co.id/citations?user=SKjCNXwAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14931,http://jurnal.umt.ac.id/index.php/IMJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Jurnal Optimasi Sistem Industri,JURUSAN TEKNIK INDUSTRI UNIVERSITAS ANDALAS,https://sinta.kemdikbud.go.id/journals/profile/635,Sinta 1,"Science, Engineering",20884842,24428795,#!,https://garuda.kemdikbud.go.id/journal/view/7501,http://josi.ft.unand.ac.id/index.php/josi/issue/view/21,1.5,2912.0,2912.0,2445.0,27.0,24.0,76.0,63.0
636,Makro (Jurnal Manajemen dan Kewirausahaan),JURUSAN MANAJEMEN UNIVERSITAS MADURA,https://sinta.kemdikbud.go.id/journals/profile/636,Sinta 6,"Science, Social",25027301,25497308,https://scholar.google.co.id/citations?user=e7X4HsQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14239,http://fe.unira.ac.id/?cat=15,0.0,164.0,164.0,162.0,6.0,6.0,5.0,5.0
637,Agroindustrial Journal,UNIVERSITAS GADJAH MADA,https://sinta.kemdikbud.go.id/journals/profile/637,Sinta 6,"Agriculture, Engineering",22526137,23023848,https://scholar.google.co.id/citations?user=ZtDMUp4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/25009,https://journal.ugm.ac.id/agroindustrial,3.0,194.0,194.0,146.0,7.0,6.0,4.0,3.0
638,Jurnal Obsesi: Jurnal Pendidikan Anak Usia Dini,UNIVERSITAS PAHLAWAN TUANKU TAMBUSAI,https://sinta.kemdikbud.go.id/journals/profile/638,Sinta 2,Social,23561327,25498959,https://scholar.google.co.id/citations?user=D8YX-m0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10462,https://obsesi.or.id/index.php/obsesi,11.1529,51983.0,51983.0,51620.0,106.0,105.0,924.0,919.0
639,Jurnal Ilmiah Keperawatan (Scientific Journal of Nursing),STIKES PEMKAB JOMBANG,https://sinta.kemdikbud.go.id/journals/profile/639,Sinta 4,"Health, Education",24774391,25283022,https://scholar.google.co.id/citations?user=nUYxa1sAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/12855,https://journal.stikespemkabjombang.ac.id/index.php/jikep,1.28859,2249.0,2249.0,2181.0,16.0,16.0,49.0,43.0
640,Sosioglobal : Jurnal Pemikiran dan Penelitian Sosiologi,"DEPARTEMEN SOSIOLOGI, FAKULTAS ILMU SOSIAL DAN ILMU POLITIK, UNIVERSITAS PADJADJARAN",https://sinta.kemdikbud.go.id/journals/profile/640,Sinta 3,Social,25413988,25484559,https://scholar.google.co.id/citations?user=r4-us1UAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10666,http://jurnal.unpad.ac.id/sosioglobal/issue/view/713,0.0,1286.0,1286.0,1257.0,16.0,16.0,22.0,22.0
641,edu civic,UNIVERSITAS TADULAKO,https://sinta.kemdikbud.go.id/journals/profile/641,Sinta 6,Education,24772232,23379510,#!,https://garuda.kemdikbud.go.id/journal/view/722,http://jurnal.untad.ac.id/jurnal/index.php/EduCivic/index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,Jurnal Teknologi Informasi dan Komputer,UNIVERSITAS DHYANA PURA,https://sinta.kemdikbud.go.id/journals/profile/642,Sinta 6,"Economy, Science, Education, Social, Engineering",2442241,25285211,https://scholar.google.co.id/citations?user=mcFEHqkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11472,http://jurnal.undhirabali.ac.id/index.php/jutik,0.0,353.0,353.0,333.0,10.0,10.0,11.0,10.0
643,Jurnal Scientia Indonesia,"JURUSAN IPA TERPADU, FMIPA, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/643,Sinta 6,Education,24608327,24608335,https://scholar.google.co.id/citations?user=JLgAo3cAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/15031,http://journal.unnes.ac.id/nju/index.php/jsi/index,0.0,55.0,55.0,41.0,4.0,4.0,1.0,1.0
644,INTEKNA,POLITEKNIK NEGERI BANJARMASIN,https://sinta.kemdikbud.go.id/journals/profile/644,Sinta 5,Engineering,14125609,24431060,https://scholar.google.co.id/citations?user=hEhvTtsAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8097,http://ejurnal.poliban.ac.id/index.php/intekna,1.10484,2570.0,2570.0,2321.0,21.0,20.0,46.0,43.0
645,FITRAH: Jurnal Kajian Ilmu -ilmu Keislaman,LPPM IAIN PADANGSIDIMPUAN,https://sinta.kemdikbud.go.id/journals/profile/645,Sinta 2,"Education, Social, Religion",24426997,24602345,#!,https://garuda.kemdikbud.go.id/journal/view/11338,http://jurnal.iain-padangsidimpuan.ac.id/index.php/F/,2.62791,3826.0,3826.0,3695.0,15.0,15.0,29.0,28.0
646,Adabiyah : Jurnal Pendidikan Islam,UNIVERSITAS MUHAMMADIYAH SIDOARJO,https://sinta.kemdikbud.go.id/journals/profile/646,Sinta 6,Education,25279521,25279521,https://scholar.google.co.id/citations?user=KlDpMbMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10859,http://ojs.umsida.ac.id/index.php/ajpi,0.133333,351.0,351.0,309.0,8.0,8.0,8.0,8.0
